X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.429554305,43.7199440950001,7961,172382783,4366992,Pharmacy,RP,3m Lawrence Pharmacy, , , ,3077 Bathurst Street, , ,Toronto,M6A1Z9,20220428140012,20220426153509
-80.337586164,43.3879318940001,7962,172386809,T0192,Retirement Home, ,Dunbar Heights Seniors Living Inc., , , ,611 Dunbar Road, , ,Cambridge,N3H2T4,20220428140054,20220426154718
-79.340851473,43.679466592,7963,172387593,9000000009,Senior Active Living Centre, ,Woodgreen Community Centre - English programs,Woodgreen Community Centre - English programs, , ,815 Danforth Avenue,"815, avenue Danforth", ,Toronto,M4J1L2,20220428135945,20220428132013
-75.681294566,44.616952917,7964,172385391,7867490,Pharmacy,RP,Drugstore Pharmacy #1017, , , ,1792 Parkedale Avenue, , ,Brockville,K6V5T2,20220428140052,20220426154328
-79.46427986,44.214607379,7965,172379537,1948,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Addiction Services for York Region, , , ,443 The Queensway South,Suite 30,Practice Location,Georgina,L4P2C9,20220428140025,20220426152714
-78.7340259379999,44.353202437,7966,172379958,1954,Mental Health and Addiction Organization,Addiction Services,Four Counties Addiction Services Team Inc., , , ,37 Lindsay Street South,"Suite Suite, 2",Practice Location,Kawartha Lakes,K9V2L9,20220428135905,20220426152811
-79.519506232,43.701292987,7967,172381033,457874,Pharmacy,RP,Shoppers Drug Mart #876, , , ,1995 Weston Road, , ,Toronto,M9N1X2,20220428140009,20220426153113
-79.3612228869999,43.771453707,7968,172378872,2460946,Independent Health Facility,"Gen Ultrasound, Vasc Utrasnd",York Ultrasound Consultants, ,York X-Ray Management Limited, ,1333 Sheppard Avenue East,Suite 100,Practice Location,Toronto,M2J1V1,20220428135948,20220426152548
-79.450115104,43.63918728,7969,172377503,10000000064,Hospital - Corporation, ,Unity Health Toronto - St. Joseph's, ,Unity Health Toronto, ,30 The Queensway, , ,Toronto,M6R1B5,20220428135931,20220426152155
-80.4398265999999,43.4337671970001,7970,172383478,5437397,Pharmacy,RP,Weber Community Pharmacy, , , ,1360 Weber Street East, , ,Kitchener,N2A1C4,20220428140049,20220426153739
-79.465006466,46.328368933,7971,172383452,5399954,Pharmacy,RP,Northern Shores Pharmacy, , , ,10 Maplewood Avenue, , ,North Bay,P1B5H2,20220428135939,20220426153728
-79.163451225,43.7833024180001,7972,172380876,10375,Pharmacy,LTCF,Tony Stacey Ctr for Veterans C, , , ,59 Lawson Road, , ,Toronto,M1C2J1,20220428135951,20220426153057
-79.361236778,43.6600551870001,7973,172379477,3919,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Hospital SCC,St Michael's Hospital, ,St. Michael's Hospital - Sumac Creek, ,73 Reagent Park Boulevard, , ,Toronto,M5A2B7,20220428140043,20220428101813
-79.80293765,44.010279928,7974,172384772,7141835,Pharmacy,RP,Well Health Pharmacy, , , ,6668 3rd Line,"Unit B, Building A", ,New Tecumseth,L0G1W0,20220428140108,20220426154136
-79.449464909,43.694778189,7975,172388074,4551,Community Support Service,Site,ST. HILDA's TOWERS INC., ,TORONTO St. Hilda's Towers Inc., ,2339 Dufferin Street, , ,Toronto,M6E4Z5,20220428140002,20220428112907
-79.76828921,43.694763374,7976,172380414,30751,Mental Health and Addiction Organization,Mental Health Services,Queen Square Family Health Team, , , ,36 Vodden Street East,Suite 307,Administration and Practice Location,Brampton,L6V4H4,20220428135935,20220426152913
-79.446215514,43.7709000030001,7977,172388758,2954,Long-Term Care Home,Non-Profit,Valleyview Residence, , , ,541 Finch Avenue West, , ,Toronto,M2R3Y3,20220428135916,20220426155139
-79.467660865,46.3132796300001,7978,172377618,9000000071,AIDS Bureau,"AT site, HIV POC Testing",North Bay Parry Sound District Health Unit, , , ,345 Oak Street West, ,Practice Location,North Bay,P1B2S7,20220428140040,20220426161756
-79.349855878,43.7043403960001,7979,172382379,3600035,Pharmacy,RP,Main Drug Mart, , , ,25 Overlea Boulevard,Unit 4, ,Toronto,M4H1P9,20220428140105,20220426153415
-79.837990216,43.5089619390001,7980,172379043,3934,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,1030 Kennedy Circle,Unit 3C, ,Milton,L9T0J9,20220428140025,20220428101004
-78.953881286,44.104154484,7981,172378624,1366497,Independent Health Facility,"Bone Min DXA, Mamm, Radgrhy, Gen Ultrasound, Vasc Utrasnd, Nuc Med - In Vivo Gen, Nuc Med - In Vivo SPECT",Port Perry Imaging, ,Grumble Hill Limited, ,462 Paxton Street,Suite B07,Practice Location,Port Perry,L9L1L9,20220428140005,20220426152516
-81.354121046,42.9688679710001,7982,172388521,2965,Long-Term Care Home,Non-Profit,McCormick Home, , , ,2022 Kains Road, , ,London,N6K0A8,20220428140056,20220426155108
-75.652756821,45.399046153,7983,172377330,10000000144,Hospital - Corporation, ,Children's Hospital Of Eastern Ontario, ,Children's Hospital of Eastern Ontario, ,401 Smyth Road, , ,Ottawa,K1H8L1,20220428140022,20220426152133
-81.099654491,44.3105799160001,7984,172386816,S0080,Retirement Home, ,Elgin Abbey Lodge, , , ,380 First Avenue, , ,Chesley,N0G1L0,20220428140000,20220426154719
-75.228788556,45.1022941200001,7985,172386839,N0278,Retirement Home, ,Garden Villa Retirement Residence, , , ,66 Main Street, , ,Chesterville,K0C1H0,20220428140036,20220426154722
-93.391782355,48.6062992810001,7986,172380451,2428,Mental Health and Addiction Organization,Addiction Services,"Riverside Health Care Facilities, Inc.", , , ,110 Victoria Avenue, ,Practice Location,Fort Frances,P9A2B7,20220428135920,20220426152918
-79.0744798379999,43.0995991010001,7987,172384692,7042835,Pharmacy,RP,Shoppers Drug Mart# 1411, , , ,5175 Victoria Avenue,Unit 1, ,Niagara Falls,L2E4E4,20220428135941,20220426154118
-79.7280253929999,43.638532566,7988,172383690,5748836,Pharmacy,RP,Twain Pharmacy, , , ,735 Twain Avenue, , ,Mississauga,L5W1K7,20220428135924,20220426153818
-79.2758140569999,43.7308994040001,7989,172383173,5000358,Pharmacy,RP,Scarborough Pharmacy, , , ,2296 Eglinton Avenue East, , ,Toronto,M1K2M2,20220428135954,20220426153621
-74.86318355,45.2841074660001,7990,172387916,4322,Community Support Service,Site,Maxville Manor, ,NORTH GLENGARRY Maxville Manor, ,80 Mechanic Street West, , ,Maxville,K0C1T0,20220428140020,20220428112940
-79.655075955,43.4803486420001,7991,172385378,7845479,Pharmacy,RP,Sobeys Pharmacy #7225, , , ,511 Maple Grove Drive, , ,Oakville,L6J4W3,20220428135926,20220426154326
-80.394386109,43.6972631450001,7992,172379081,4149,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Groves Memorial Community Hospital, ,Groves Memorial Community Hospital, ,131 Frederick Campbell Street, , ,Fergus,N1M0H3,20220428135904,20220428092839
-89.280065967,48.365238952,7993,172381828,2335752,Pharmacy,RP,Janzen's Pharmacy, , , ,129 West Frederica Street, , ,Thunder Bay,P7E3V8,20220428140010,20220426153301
-79.836434291,43.2277221890001,7994,172379179,3345,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1007 Fennell Avenue East, , ,Hamilton,L8T1R1,20220428135949,20220426161413
-79.6104501149999,44.298756687,7995,172378280,4499203,Independent Health Facility,"Radgrhy, Gen Ultrasound, Vasc Utrasnd, Bone Min DXA, Nuc Med - In Vivo SPECT, Nuc Med - In Vivo Gen",Georgian Radiology Consultants - Innisfil, ,Georgian Imaging Incorporated, ,7325 Yonge Street,Suite 1300 - 1400,Practice Location,Innisfil,L9S2M6,20220428135933,20220426152405
-74.601306988,45.5931340290001,7996,172384467,6791876,Pharmacy,RP,Drugstore Pharmacy #4223, , , ,1560 Cameron Street, , ,Hawkesbury,K6A3S5,20220428140050,20220426154031
-79.453905193,44.6031362460001,7997,172380979,302675,Pharmacy,LTCF,Spencer House Inc, , , ,835 West Ridge Boulevard, , ,Orillia,L3V8B3,20220428135907,20220426153106
-79.4555338339999,43.9517893340001,7998,172378870,5419692,Independent Health Facility,"Sleep Stud, PF - Screen, PF - Lung Vol & Diff, PF - Oth Fee Cds",York Region Sleep Disorders Centre, ,1882601 Ontario Inc., ,13291 Yonge Street,"Suite 300, and Fourth Floor",Practice Location,Richmond Hill,L4E4L6,20220428135918,20220426152548
-79.834620192,43.251179693,7999,172380024,2572,Mental Health and Addiction Organization,Mental Health Services,Hamilton Community Support Association, , , ,987 King Street East,Suite 103,Administration and Practice Location,Hamilton,L8M1C6,20220428140007,20220426152820
-80.950794789,43.732256224,8000,172377902,80,Family Health Team - Contract,Site,North Perth Family Health Team, , , ,"185, Inkerman Street East","Fisher Family Primary Care Clinic, 185 Inkerman Street East", ,Listowel,N4W2N1,20220428135947,20220426161003
-79.666743587,43.796420697,8001,172382495,3845511,Pharmacy,RP,Castle Oaks Pharmacy, , , ,225 Castle Oaks Crossing, , ,Brampton,L6P3X3,20220428140047,20220426153430
-79.304693877,43.8630533250001,8002,172382393,3624395,Pharmacy,RP,Shoppers Drug Mart 1014, , , ,4630 Highway 7,Unit 1, ,Markham,L3R1M5,20220428135938,20220426153417
-88.914239681,48.5436936020001,8003,172382953,4626630,Pharmacy,RP,White Cedar Pharmacy, , , ,2001 Lakeshore Drive, , ,Shuniah,P7A0L4,20220428135909,20220426153531
-79.4785939499999,44.053797151,8004,172384541,6875278,Pharmacy,RP,Shoppers Drug Mart # 981, , , ,20 Davis Drive, , ,Newmarket,L3Y2M7,20220428135941,20220426154047
-83.4151229299999,47.840688754,8005,172383541,5537957,Pharmacy,LTCF,The Bignucolo Residence-Eldcap, , , ,O Chapleau General Hospital Broomhead Road,C/, ,Chapleau,P0M1K0,20220428135924,20220426153749
-81.2423964119999,42.9876221800001,8006,172387709,4036,Community Support Service,Site,Meals on Wheels London, ,LONDON MEALS ON WHEELS, ,356 Queens Avenue, , ,London,N6B1X6,20220428135930,20220428113010
-93.395044856,48.6117259820001,8007,172379950,30452,Mental Health and Addiction Organization,Mental Health Services,Fort Frances Family Health Team, , , ,612 Portage Avenue,Canadian Mental Health Association Fort Frances Branch,Practice Location,Fort Frances,P9A3M8,20220428135950,20220426152810
-80.9966235809999,46.467923677,8008,172381518,1534110,Pharmacy,HOPD,Health Sciences North, , , ,41 Ramsey Lake Road, , ,Greater Sudbury,P3E5J1,20220428135922,20220426153218
-79.8951160189999,43.3318746050001,8009,172384709,7064918,Pharmacy,RP,Pharmasave Waterdown Vlg Pharm, , , ,287 Dundas Street East,Unit 4, ,Hamilton,L0R2H0,20220428135911,20220426154121
-75.640593321,45.446720262,8010,172388539,2886,Long-Term Care Home,For-Profit,Montfort, , , ,705 Montreal Road, , ,Ottawa,K1K0M9,20220428140039,20220426155111
-76.481427918,44.489881961,8011,172386628,N0112,Retirement Home, ,Brooks Landing Retirement Living, , , ,6449 Perth Road, , ,Perth Road,K0H2L0,20220428140111,20220426154654
-79.363201788,43.7695699060001,8012,172387633,632,Community Support Service,Site,North York General Hospital, ,TORONTO North York General, ,4001 Leslie Street, , ,Toronto,M2K1E1,20220428135915,20220428112903
-79.2486271829999,42.9807828720001,8013,172381537,1584770,Pharmacy,LTCF,Niagara Health System, , , ,Third Street,Welland Hospital Site 65, ,Welland,L3B4W6,20220428140103,20220426153221
-79.4344343189999,43.863367419,8014,172378124,6346054,Independent Health Facility,"Radgrhy, Vasc Utrasnd, Bone Min DXA, Gen Ultrasound",Care Medical Imaging, ,11805177 Canada Inc., ,9651 Yonge Street, ,Practice Location,Richmond Hill,L4C1V7,20220428140023,20220426152341
-79.502271617,43.5994539700001,8015,172377727,9000000030,Community Health Centre,Site,Lakeshore Area Multi-Services Project Inc., , , ,5th Street,Unit 185, ,Toronto,M8V2Z5,20220428140003,20220426152242
-75.12464596,45.5679770040001,8016,172385473,7969558,Pharmacy,RP,Pharmacie Wendover, , , ,3184 Avenue Du Quai,Unit 8, ,Wendover,K0A3K0,20220428135942,20220426154347
-75.60982581,45.4325274600001,8017,172384611,6954218,Pharmacy,RP,Loblaw Pharmacy #1051, , , ,1980 Ogilvie Road, , ,Ottawa,K1J9L3,20220428135926,20220426154057
-81.254572117,42.999073981,8018,172380183,13022,Mental Health and Addiction Organization,Mental Health Services,London Health Sciences Centre, , , ,860 Richmond Street,Femap,Practice Location,London,N6A3H8,20220428140101,20220426152842
-75.675999232,45.4352427580001,8019,172386421,9549571,Pharmacy,LTCF,Hillel Lodge, , , ,125 Wurtenburg Street, , ,Ottawa,K1N8L9,20220428140018,20220426154626
-81.880262162,42.4352985510001,8020,172388769,2765,Long-Term Care Home,For-Profit,Village on the Ridge, , , ,9 Myrtle Street, , ,Ridgetown,N0P2C0,20220428140057,20220426155141
-79.364551578,43.6546642860001,8021,172377609,9000000065,AIDS Bureau,CBAESP,Maggie's: Toronto Sex Workers Action Project, , , ,526 Richmond Street East,1st Floor,Practice Location,Toronto,M5A1R3,20220428140022,20220426161812
-82.605010051,42.0340585440001,8022,172387101,S0438,Retirement Home, ,Seacliff Manor, , , ,30 Seacliff Drive West, , ,Leamington,N8H0E5,20220428140000,20220426154757
-79.417788215,43.8763486230001,8023,172383769,5861070,Pharmacy,RP,Allencourt Pharmacy, , , ,610 Major Mackenzie Drive East, , ,Richmond Hill,L4C1J9,20220428140013,20220426153832
-75.636913717,45.403870054,8024,172387857,4246,Community Support Service,Site,Alzheimer Society of Ottawa and Renfrew County, ,OTTAWA Alzheimer Society Of Ottawa, ,1750 Russell Road,"Suite 1742, Building 2, Perley Centre", ,Ottawa,K1G5Z6,20220428140055,20220428113221
-79.736027099,43.6847940740001,8025,172388747,963,Long-Term Care Home,For-Profit,Tullamore Care Community, , , ,133 Kennedy Road South, , ,Brampton,L6W3G3,20220428135946,20220426155138
-75.6490981159999,45.3533144450001,8026,172383424,5366472,Pharmacy,RP,Hunt Club Pharmacy, , , ,2430 Bank Street,Unit 7, ,Ottawa,K1V0T7,20220428135955,20220426153718
-79.3466815789999,43.7324887010001,8027,172388212,3017,Long-Term Care Home,Non-Profit,Better Living at Thompson House, , , ,1 Overland Drive, , ,Toronto,M3C2C3,20220428140021,20220426155027
-80.885208905,43.0409500060001,8028,172385626,8130952,Pharmacy,RP,Ingersoll Medical Pharmacy, , , ,17 Thames Street South, , ,Ingersoll,N5C2S8,20220428135927,20220426154416
-75.7423543419999,45.2930282310001,8029,172382311,3469197,Pharmacy,RP,Fallowfield Pharmacy, , , ,3500 Fallowfield Road,Unit 1B, ,Ottawa,K2J4A7,20220428135923,20220426153406
-74.6159026939999,45.6059788310001,8030,172379637,2970,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Champlain East Branch, , , ,444 McGill Street,Suite 101,Practice Location,Hawkesbury,K6A1R2,20220428135905,20220426152728
-80.216904728,44.5007686920001,8031,172381335,1224598,Pharmacy,HSC,Blue Mountain Residence, , , ,695 St,Suite MARIE, ,Collingwood,L9Y3L4,20220428140009,20220426153154
-79.723131254,43.2179889930001,8032,172381073,566471,Pharmacy,RP,Supercare Pharmacy, , , ,410 Highway 8, , ,Hamilton,L8G1G2,20220428140045,20220426153119
-75.5979131079999,45.4516813640001,8033,172381910,2565192,Pharmacy,RP,Shoppers Drug Mart #623, , , ,2339 Ogilvie Road, , ,Ottawa,K1J8M6,20220428135922,20220426153312
-79.6960746889999,43.7078340800001,8034,172384260,6522514,Pharmacy,RP,Polycare Pharmacy, , , ,68 Bramalea Road,Unit 6, ,Brampton,L6T0H2,20220428135911,20220426154002
-76.3530340569999,45.4411745300001,8035,172380440,2092,Mental Health and Addiction Organization,Addiction Services,Renfrew Victoria Hospital, , , ,350 John Street North, ,Practice Location,Arnprior,K7S2P6,20220428140044,20220426152917
-75.300481017,45.546324193,8036,172386962,N0390,Retirement Home, ,Manoir Rockland Manor, , , ,9045 County Road 17, , ,Clarence-Rockland,K4K0J9,20220428140112,20220426154738
-75.654613818,45.355633745,8037,172381218,919395,Pharmacy,RP,Wal-Mart Pharmacy, , , ,2210 Bank Street, , ,Ottawa,K1V0Y5,20220428135952,20220426153138
-78.703862589,43.912111462,8038,172379861,2922,Mental Health and Addiction Organization,Mental Health Services,Community Care Durham, , , ,2440 Highway 2,Suite 1,Practice Location,Bowmanville,L1C1K5,20220428140043,20220426152758
-79.8554512219999,43.5114537380001,8039,172385203,7622995,Pharmacy,RP,Holly Pharmacy, , , ,611 Holly Avenue,Unit 104, ,Milton,L9T0K4,20220428140109,20220426154252
-78.284140959,43.9672334900001,8040,172388357,2925,Long-Term Care Home,For-Profit,Extendicare Port Hope, , , ,360 Croft Street, , ,Port Hope,L1A4K8,20220428140002,20220426155047
-81.9755185019999,42.550657367,8041,172380667,2282,Mental Health and Addiction Organization,Addiction Services,Westover Treatment Centre, , , ,2 Victoria Street, ,Administration and Practice Location,Tupperville,N0P2K0,20220428135936,20220426153008
-78.754262545,44.356346837,8042,172378014,3425711,Independent Health Facility,Opth Utrasnd,Alysia Zhou Medicine Professional Corporation, ,Alysia Zhou Medicine Professional Corporation, ,65 Angeline Street North,Suite 8,Practice Location,Kawartha Lakes,K9V5N7,20220428140041,20220426152325
-75.595389406,45.4454280630001,8043,172382698,4239434,Pharmacy,RP,Ogilvie Square Pharmasave, , , ,1946 Montreal Road, , ,Ottawa,K1J6N2,20220428140105,20220426153457
-75.301244517,45.5444992920001,8044,172378968,3650,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,2741 Chamberland Street, , ,Clarence-Rockland,K4K0B8,20220428140005,20220428101633
-79.290178468,43.814219618,8045,172388805,2801,Long-Term Care Home,Non-Profit,Yee Hong Centre - Scarborough McNicoll, , , ,2311 McNicoll Avenue, , ,Toronto,M1V5L3,20220428140057,20220426155145
-80.5208369279999,43.4629189980001,8046,172377644,9000000097,AIDS Bureau,"AT site, HIV POC Testing",Region of Waterloo Public Health, , , ,99 Regina Street South,2nd Floor,Practice Location,Waterloo,N2J4V3,20220428140022,20220426161731
-75.5295818869999,45.4716060710001,8047,172387165,N0272,Retirement Home, ,Symphony Senior Living Orleans, , , ,6419 Lumberman Way, , ,Ottawa,K1C6E8,20220428140000,20220426154805
-76.352971957,45.4414338300001,8048,172377794,193,Family Health Team - Contract,Site,Arnprior and District Family Health Team, , , ,346 John Street North,Unit 255, ,Arnprior,K7S2P6,20220428135917,20220426160942
-83.001640798,42.3146819740001,8049,172383811,5923637,Pharmacy,RP,Shoppers Simply Pharmacy, , , ,1270 Walker Road, , ,Windsor,N8Y4T4,20220428140013,20220426153841
-79.70523588,43.575942857,8050,172387932,4346,Community Support Service,Site,Peel Cheshire Homes Inc. (Streetsville), ,MISSISSAUGA Peel Cheshire Homes, ,361 Queen Street South, , ,Mississauga,L5M1M3,20220428140056,20220428112800
